Patient with nausea and prolonged fullness N1GUNPYB0DG7	"<img src=""Gastric_Motility10.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility10_annot.jpg""><div class=""stackCap"">Anterior-posterior planar images show an abnormal solid-phase gastric emptying scan (41% at 2 hours and 84% at 4 hours).</div></div>"	Most likely diagnosis?	Delayed solid gastric emptying<br><br>KEYWORD FINDINGS:<br>abnormal solid-phase gastric emptying scan<br>41% at 2 hours<br>84% at 4 hours<br><br>Only 84% empties by 4 hours, leaving 16% retention and supporting delayed solid emptying.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Patient with vomiting and weight loss M1O9HMB8003Y	"<img src=""Gastric_Motility11.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility11_annot.jpg""><div class=""stackCap"">Anterior-posterior planar images show an abnormal solid-phase gastric emptying scan performed with Ensure Plus (46% at 2 hours and 57% at 4 hours).</div></div>"	Most likely diagnosis?	Markedly delayed solid gastric emptying<br><br>KEYWORD FINDINGS:<br>abnormal solid-phase gastric emptying scan<br>Ensure Plus<br>46% at 2 hours<br>57% at 4 hours<br><br>Substantial retained activity remains at 4 hours, indicating marked delayed emptying.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Patient with postprandial nausea JYMY0V36WB62	"<img src=""Gastric_Motility12.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility12_annot.jpg""><div class=""stackCap"">Anterior-posterior planar images show a solid-phase gastric emptying scan in which emptying is abnormal at 2 hours (69%) and normal at 4 hours (96%).</div></div>"	Most likely diagnosis?	Normal 4-hour solid gastric emptying despite abnormal 2-hour value<br><br>KEYWORD FINDINGS:<br>abnormal at 2 hours<br>69%<br>normal at 4 hours<br>96%<br><br>The 2-hour value is abnormal, but the 4-hour result normalizes; the source notes that institutional interpretation of this pattern varies.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Infant with feeding difficulty BBKT6LLQWOHZ	"<img src=""Gastric_Motility13.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility13_annot.jpg""><div class=""stackCap"">Posterior images from liquid gastric emptying scan performed with patient's own formula show progressive emptying of the stomach <img src=""arrow_BS.png""> over 2 hours (53% emptying at 2 hours <img src=""arrow_CS.png"">). Normal values exist for only certain liquids.</div></div>"	Most likely diagnosis?	Liquid gastric emptying with nonstandard-formula interpretive limitation<br><br>KEYWORD FINDINGS:<br>patient's own formula<br>progressive emptying of the stomach<br>over 2 hours<br>53% emptying at 2 hours<br>Normal values exist for only certain liquids<br><br>The study demonstrates measurable progressive emptying, but a definitive normal/abnormal label is limited because validated norms do not exist for every formula.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Infant with reflux-like symptoms RIOM1YU1ZPSE	"<img src=""Gastric_Motility14.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility14_annot.jpg""><div class=""stackCap"">Posterior projection images from a normal milk study show progressive emptying of the stomach <img src=""arrow_BS.png""> over 2 hours (57% emptying at 2 hours <img src=""arrow_CS.png"">).</div></div>"	Most likely diagnosis?	Normal milk-study gastric emptying<br><br>KEYWORD FINDINGS:<br>normal milk study<br>progressive emptying of the stomach<br>over 2 hours<br>57% emptying at 2 hours<br><br>Progressive 2-hour emptying on the milk study is interpreted as normal in this case.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Infant with vomiting and poor weight gain MPH2VFO0CIM7	"<img src=""Gastric_Motility15.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility15_annot.jpg""><div class=""stackCap"">Posterior projection images from an abnormal milk study show retention of activity in the stomach <img src=""arrow_BS.png""> over 90 minutes with only 14% emptying <img src=""arrow_CS.png"">. Activity is present in the esophagus <img src=""arrow_CC.png""> at 60 and 90 minutes due to reflux.</div></div>"	Most likely diagnosis?	Delayed milk emptying with gastroesophageal reflux<br><br>KEYWORD FINDINGS:<br>abnormal milk study<br>retention of activity in the stomach<br>over 90 minutes<br>only 14% emptying<br>activity is present in the esophagus<br>at 60 and 90 minutes<br><br>Marked gastric retention establishes delayed milk emptying, and persistent esophageal activity documents reflux.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Infant with irritability after feeds JQB2NSKGKTLD	"<img src=""Gastric_Motility16.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility16_annot.jpg""><div class=""stackCap"">Serial 30 second posterior images from dynamic portion of a normal milk scan are shown with a single image magnified for detail. Activity is visible in the stomach <img src=""arrow_BS.png""> and intestine <img src=""arrow_CS.png""> without any observed episodes of gastroesophageal reflux.</div></div>"	Most likely diagnosis?	Normal dynamic milk scan without gastroesophageal reflux<br><br>KEYWORD FINDINGS:<br>Serial 30 second posterior images<br>normal milk scan<br>activity is visible in the stomach<br>and intestine<br>without any observed episodes of gastroesophageal reflux<br><br>Tracer progresses from stomach to intestine without an observed reflux event.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Infant with recurrent regurgitation FPLBHM4TTF6L	"<img src=""Gastric_Motility17.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility17_annot.jpg""><div class=""stackCap"">Posterior images from dynamic portion of milk scan show activity extending from the stomach <img src=""arrow_BS.png""> into the lower esophagus <img src=""arrow_CS.png""> and persisting for > 4 minutes, reflective of gastroesophageal reflux.</div></div>"	Most likely diagnosis?	Gastroesophageal reflux on milk scintigraphy<br><br>KEYWORD FINDINGS:<br>activity extending from the stomach<br>into the lower esophagus<br>persisting for > 4 minutes<br><br>Retrograde tracer extension into the lower esophagus persisting longer than 4 minutes represents gastroesophageal reflux.<br><br>Differential:<br>Gastroparesis<br>Dumping syndrome<br>Gastroesophageal reflux																<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Patient with nausea, vomiting, and early satiety JKL1YCFGVOA3 [DD1]	"<img src=""Gastric_Motility4.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility4_annot.jpg""><div class=""stackCap"">Anterior-posterior planar images show an abnormal dual-phase gastric emptying scan. Emptying of both phases is abnormal: Liquid emptying <img src=""arrow_CS.png""> is 35% at 1 hour and 2 hours and solid emptying <img src=""arrow_BS.png""> is 11% at 2 hours and 4 hours.</div></div>"			Dual-phase delayed-emptying pattern	Planar gastric emptying scintigraphy. Based on the images, name 3 key differentials and give one best discriminator for each.	Gastroparesis<br>Mechanical gastric outlet obstruction<br>Medication-related delayed emptying	Gastroparesis: delayed emptying without mechanical obstruction.<br>Mechanical obstruction: requires structural correlation because scintigraphy alone demonstrates retention but not the obstructing lesion.<br>Medication effect: correlate with promotility-suppressing medications and whether they were appropriately held.												<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Patient with postprandial abdominal discomfort and diarrhea 3QGFAPZ81CNM [DD2]	"<img src=""Gastric_Motility6.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility6_annot.jpg""><div class=""stackCap"">Anterior-posterior planar images show an abnormal dual-phase gastric emptying scan. Emptying of both phases is abnormally rapid, reflective of dumping: Liquid (76% at 1 hour, 94% at 2 hours), solid (77% at 1 hour, 98% at 2 hours). Note no activity in stomach at 2 hours <img src=""arrow_BS.png"">.</div></div>"			Rapid dual-phase emptying pattern	Planar gastric emptying scintigraphy. Based on the images, name 3 key differentials and give one best discriminator for each.	Dumping syndrome<br>Time-zero undercount from pre-imaging emptying<br>ROI/processing error	Dumping syndrome: genuinely accelerated liquid and solid transit.<br>Time-zero undercount: activity may already have left the stomach before the first image; recalculate relative to total abdominal counts.<br>ROI/processing error: verify complete gastric ROI and bowel exclusion.												<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Patient with chronic postprandial symptoms 887FJJ8RMG7Q [DD3]	"<img src=""Gastric_Motility5.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility5_annot.jpg""><div class=""stackCap"">Anterior-posterior planar images show a dual-phase gastric emptying scan in which emptying of the liquid phase <img src=""arrow_CS.png""> is abnormal (59% at 1 hours, 67% at 2 hours) but emptying of the solid phase <img src=""arrow_BS.png""> is normal (49% at 2 hours, 96% at 4 hours).</div></div>"			Discordant liquid-solid emptying pattern	Dual-label planar gastric emptying scintigraphy. Based on the images, name 3 key interpretations and give one best discriminator for each.	Isolated liquid-phase delay<br>Isolated solid-phase delay<br>Concordant dual-phase delay	Isolated liquid delay: abnormal liquid curve with normal solid emptying.<br>Isolated solid delay: delayed solid emptying despite potentially normal liquid emptying.<br>Concordant delay: both phases show abnormal retention; the source emphasizes that the phases are not interchangeable.												<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
Infant with vomiting and poor weight gain MPH2VFO0CIM7 [DD4]	"<img src=""Gastric_Motility15.jpg"">"	"<div class=""stackItem""><img src=""Gastric_Motility15_annot.jpg""><div class=""stackCap"">Posterior projection images from an abnormal milk study show retention of activity in the stomach <img src=""arrow_BS.png""> over 90 minutes with only 14% emptying <img src=""arrow_CS.png"">. Activity is present in the esophagus <img src=""arrow_CC.png""> at 60 and 90 minutes due to reflux.</div></div>"			Milk-study reflux-plus-retention pattern	Milk scintigraphy. Based on the images, name 3 key interpretations and give one best discriminator for each.	Delayed gastric emptying<br>Gastroesophageal reflux<br>Normal milk study	Delayed emptying: persistent gastric retention with low percentage emptying.<br>Reflux: retrograde esophageal activity on dynamic images.<br>Normal study: progressive gastric-to-bowel transit without observed esophageal reflux.												<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
MUJ8KLWX3H18														Define gastroparesis.	Delayed gastric emptying in the absence of mechanical obstruction.<br>Boundary: It is a motility disorder, not retention caused by a fixed mechanical blockage.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
PKJUYRLHYVUC														Define dumping.	Abnormally rapid gastric emptying.<br>Boundary: It is accelerated transit, not gastroesophageal reflux.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
YWSH0KZX5OD3					Gastric emptying physiology					Why can liquid and solid gastric emptying be discordant?	Liquid emptying depends mainly on fundal accommodation and tonic fundal contraction, whereas solid emptying requires antral peristalsis, trituration, and pyloric passage of particles approximately 1 mm or smaller.<br>Because these phases depend on different motor functions, one may be abnormal while the other remains normal; the scintigraphic curves must therefore be interpreted separately.									<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
LR3IGVWXBJ70					Gastric emptying scintigraphy					Why is the geometric mean preferred for calculating retained gastric activity in larger patients?	RadPrimer states that larger patients need dual-head imaging with geometric-mean calculation, and that geometric mean is generally the most appropriate method to calculate retained activity/emptying.<br>Outside clarification: Combining anterior and posterior counts as a geometric mean reduces projection-dependent attenuation bias as activity changes depth within the abdomen.									<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
S6EI8ONTTYV7					Rapid gastric emptying					Why can a time-zero image underestimate the true starting gastric activity in rapid emptying?	If transit begins before the first acquired image, part of the meal has already entered bowel and is excluded from a stomach-only starting ROI. The apparent baseline gastric count is therefore too low. The source recommends considering total abdominal counts (stomach plus bowel) as the reference when this occurs.									<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
M0VSIG91YS37					Pediatric milk gastric emptying							What is the pitfall of stopping an infant milk study after 1 hour, and what prevents it?	Trap: Assuming the 1-hour emptying value reliably predicts the 2-hour result.<br>Safety check: Continue imaging for the full 2 hours.<br>Discriminator: The source states that 1-hour emptying is a poor predictor of 2-hour emptying.<br>Why it happens: Early and later emptying rates are not interchangeable.							<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
0KZFNVAJ9YCN					Pediatric solid gastric emptying							What is the pitfall when the 2-hour value is abnormal but the 4-hour value is normal, and what prevents overcalling?	Trap: Labeling the study definitively abnormal from the 2-hour value alone.<br>Safety check: Review the completed 4-hour result and apply the institution's stated interpretive policy.<br>Discriminator: A normal 4-hour result may conflict with an abnormal 2-hour value.<br>Why it happens: Pediatric criteria and institutional interpretation are variable.							<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
LEJ9M4S79IP0					Gastric emptying processing							What is the pitfall of using only one projection in a larger patient, and what prevents it?	Trap: Using single-projection counts in a larger patient when the source recommends dual-head acquisition with geometric-mean calculation.<br>Safety check: Use dual-head acquisition and geometric mean in young adults and larger patients.<br>Outside clarification: A single projection is more vulnerable to attenuation changes as gastric activity changes position/depth.							<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
AOV1G9GF954V														What are the most common causes of gastroparesis in children?	Idiopathic; postviral; medication effect; postsurgical.<br>Exam pivot: These are the default pediatric etiologic categories to prioritize after mechanical obstruction is excluded.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
46JDWP6XKD2X														Which underlying conditions make gastroparesis more common according to the source?	Diabetes mellitus and muscular dystrophy.<br>Exam pivot: These associations raise the pretest probability when symptoms suggest impaired gastric emptying.					<div><b>Gastric Motility</b></div><br><b>Source Basis:</b> RadPrimer article text and selected image captions captured in this audit bundle. Core evidence was NOT_PROVIDED, so Core-only claims were removed or relabeled as RadPrimer/source-package supported.<br><br><b>High-yield frame:</b><ul><li>Gastroparesis is delayed gastric emptying without mechanical obstruction; dumping is abnormally rapid gastric emptying.</li><li>Solid gastric emptying scintigraphy is the diagnostic test of choice for suspected gastroparesis.</li><li>Milk studies in infants can assess reflux frequency/severity and gastric emptying, but normal values are sparse and formula-dependent.</li><li>Liquid, solid, and milk/formula emptying can be discordant; interpret each phase and protocol with its own limitations.</li><li>ROI placement, timing, decay correction, and geometric-mean processing are major accuracy checks.</li></ul>	
