#separator:tab
#html:true
#notetype:core_rad_notetype_v2
#deck:RadprimerNormal::Neuro::Spine::Anatomy::Spinal Osseous Structures, Ligaments, and Muscles::Vertebral Body and Ligaments
Thoracic spine anatomy review					Thoracic costal articular facets			Costal facets are the high-yield discriminator from cervical and lumbar vertebrae.						What rib-articulation feature identifies thoracic vertebrae?	Thoracic vertebrae have costal articular facets on the vertebral body and transverse processes that articulate with the heads of ribs.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Upper thoracic anatomy review					T1 costal facets			This is a specific upper-thoracic facet pattern from the source.						What costal facet pattern is expected at T1?	T1 has a complete facet for the 1st rib and an inferior demifacet for the 2nd rib.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Thoracolumbar junction anatomy review					T12 transitional morphology			This is a normal thoracolumbar-transition clue, not a variant by itself.						What normal feature makes T12 resemble the upper lumbar spine?	T12 resembles upper lumbar vertebrae because its inferior facet is directed more laterally.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Lumbar spine anatomy review					Lumbar body and posterior element strength			Use the robust body, pedicle, and lamina pattern as the first lumbar-region anchor.						Which body and posterior-element features anchor lumbar vertebrae?	Lumbar vertebrae have large, wide, thick bodies, strong thick posteriorly directed pedicles, and strong broad laminae.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Lumbar facet orientation review					Lumbar articular processes			This is a focused lumbar orientation rule separate from body size.						What facet-orientation pattern is expected in lumbar vertebrae?	Lumbar superior articular processes face dorsomedially, and inferior articular processes face anterolaterally.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Sacral anatomy review					Sacrum overview			This is the global sacral map before naming individual surface landmarks.						What is the core normal structural map of the sacrum?	The sacrum is a large triangular bone formed by fusion of 5 segments. It has a base, apex, pelvic surface, dorsal surface, lateral surfaces, and 2 alae.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Sacral articulation review					Sacral base and apex			Keep the superior and inferior sacral articulations straight for level orientation.						What do the sacral base and apex articulate with?	The sacral base is round or ovoid and articulates with L5. The apex is the inferior aspect of S5 and articulates with the coccyx.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Anterior sacral anatomy review					Pelvic surface of sacrum			This is the anterior sacral surface map.						What normal landmarks define the pelvic surface of the sacrum?	The pelvic surface is concave, crossed by 4 transverse ridges, and has anterior sacral foramina at the lateral ends of the ridges.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Posterior sacral anatomy review					Dorsal surface of sacrum			This is intentionally a structured pathway card because the source gives a medial-to-lateral landmark sequence.						From medial to lateral, what landmarks organize the dorsal surface of the sacrum?	Medial to lateral: median sacral crest in the midline, sacral groove on each side of the crest, intermediate crest lateral to the groove, posterior sacral foramina lateral to the intermediate crest, and lateral crest lateral to the sacral foramina.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
Sacroiliac anatomy review					Sacral lateral surface and alae			Use the alae as the sacroiliac articulation anchor.						What normal sacral anatomy articulates with the iliac bone?	The lateral sacral surfaces are formed by costal and transverse processes, and the alae on the sides articulate with the iliac bone.					<div style='border:1px solid #d9d9d9; border-radius:8px; padding:8px; background:#f8f8f8;'><b>&#x1F9ED; Vertebral Body and Ligaments</b><br>RadPrimer normal anatomy overview of vertebral body morphology across spinal regions, sacral and coccygeal segment fusion, major spinal ligaments, and the normal lumbosacral transitional body variant.</div><br><b>&#x1F536; Abbreviations / Acronyms</b><ul><li>ALL = anterior longitudinal ligament.</li><li>PLL = posterior longitudinal ligament.</li></ul><b>&#x1F9E0; Regional Vertebral Body Map</b><ul><li>Vertebral bodies generally increase in size from cervical to lumbar spine, then decrease from sacrum to coccyx.</li><li>C1 atlas has no vertebral body or spinous process and is formed by anterior and posterior arches, lateral masses, and transverse processes.</li><li>C2 axis has a vertebral body with the dens/odontoid process; its transverse processes contain L-shaped foramina for the vertebral arteries.</li><li>C3-C6 share small thin bodies, transverse diameter greater than anteroposterior diameter, triangular central canals, uncinate processes, and transverse foramina for the vertebral arteries.</li><li>C7 is marked by the longest spinous process.</li><li>Thoracic vertebrae have heart-shaped bodies, round central canals, caudodorsally directed spinous processes, and costal articular facets for the ribs.</li><li>Lumbar vertebrae have large, wide, thick bodies with strong pedicles and laminae.</li><li>The sacrum is a triangular fusion of 5 segments; the coccyx is a fusion of 3-5 segments.</li></ul><b>&#x1F4CD; Ligament Map</b><ul><li>ALL runs along the ventral spine from skull to sacrum and is firmly attached at vertebral body ends but loosely attached at the mid-disc.</li><li>PLL runs along the dorsal vertebral bodies from skull to sacrum, attaching at discs and vertebral body margins.</li><li>Ligamentum flavum is the largest elastic ligament and connects adjacent laminae from C2 to the lumbosacral junction.</li><li>Intertransverse ligaments run between transverse processes; interspinous ligaments run between adjacent spinous processes; supraspinous ligaments run along spinous process tips from C7 to sacrum.</li><li>Ligamentum nuchae extends from the external occipital protuberance to C7 and merges with the supraspinous ligament in the cervical spine.</li></ul><b>&#x26A0;&#xFE0F; Variant / Pitfall</b><ul><li>Transitional lumbosacral bodies occur in up to 25% of normal patients.</li><li>Sacralization ranges from expanded L5 transverse processes articulating with the sacrum to incorporation of L5 into the sacrum.</li><li>Lumbarization describes elevation of S1 above the sacral fusion mass with a lumbar vertebral body shape.</li><li>Sacralization and lumbarization may look similar locally; correct level nomenclature requires evaluation of the entire spinal axis.</li></ul><b>&#x2B50; Super Summary</b><ul><li>Use regional morphology to orient the vertebral level, use ligament course and attachment to map the spinal support structures, and always treat lumbosacral transitional anatomy as a normal variant that can create level-naming errors unless the entire spinal axis is evaluated.</li></ul>	
